31	804.48547	3.05E-25	8.65E-02	0.0679	0.076
31	804.51927	1.14E-24	1.71E-01	0.0697	0.074
33	804.5269	1.09E-25	9.28E-02	0.0734	0.082
31	804.54334	6.51E-25	3.33E-03	0.0682	0.086
31	804.57514	1.55E-24	4.31E-02	0.0699	0.072
31	804.598		1.59E-25	8.14E-02	0.0711	0.077
31	804.61063	3.07E-25	3.68E-05	0.0739	0.097
31	804.61277	2.62E-25	2.99E-05	0.0744	0.098
31	804.61783	2.15E-25	8.13E-02	0.0715	0.076
31	804.63587	4.60E-24	8.62E-02	0.0682	0.073
31	804.66678	1.39E-25	2.63E-05	0.072	0.094
31	804.67112	1.27E-25	2.25E-05	0.0723	0.094
31	804.73295	1.79E-24	4.28E-02	0.0701	0.073
31	804.7475	2.70E-25	1.06E-01	0.076	0.083
31	804.75667	2.40E-25	8.04E-02	0.0718	0.076
31	804.75704	2.35E-23	8.51E-02	0.0696	0.075
31	804.75936	7.00E-24	2.42E-01	0.0787	0.084
31	804.7874	1.04E-22	9.50E-02	0.0739	0.082
31	804.8127	1.22E-25	8.19E-02	0.0707	0.076
31	804.8607	3.55E-26	2.63E-01	0.0691	0.072
31	804.8757	3.11E-25	9.26E-02	0.0734	0.082
31	804.88689	2.06E-24	4.24E-02	0.0704	0.073
31	804.89158	2.67E-25	7.93E-02	0.0722	0.077
31	804.97628	6.18E-23	8.64E-02	0.0704	0.078
31	804.98206	1.15E-25	1.90E-05	0.0727	0.095
31	805.01565	3.22E-24	1.72E-01	0.07	0.077
31	805.0188	1.14E-22	1.27E-01	0.0645	0.083
31	805.02258	2.95E-25	7.82E-02	0.0725	0.077
31	805.03699	2.35E-24	4.21E-02	0.0707	0.074
31	805.04207	1.03E-25	1.60E-05	0.073	0.095
31	805.07862	5.38E-25	1.11E-03	0.0687	0.087
31	805.08114	5.82E-24	1.85E-01	0.0729	0.081
31	805.09531	2.36E-25	8.69E-02	0.068	0.076
31	805.11372	1.27E-25	1.32E-02	0.0679	0.084
33	805.1451	1.17E-25	1.17E-01	0.078	0.083
31	805.14968	3.24E-25	7.70E-02	0.0729	0.078
31	805.16867	9.71E-25	1.72E-01	0.0695	0.073
31	805.18325	2.67E-24	4.17E-02	0.0709	0.075
31	805.2215	2.02E-25	8.89E-02	0.0714	0.08
31	805.2383	1.42E-25	8.18E-02	0.0709	0.076
31	805.23969	3.77E-24	8.66E-02	0.0681	0.073
33	805.2694	1.01E-25	9.15E-02	0.0729	0.081
31	805.27289	3.53E-25	7.57E-02	0.0732	0.078
31	805.3032	3.42E-25	1.20E-01	0.0792	0.083
31	805.3257	3.02E-24	4.13E-02	0.0712	0.075
31	805.39222	3.82E-25	7.42E-02	0.0736	0.079
31	805.42357	2.02E-23	8.55E-02	0.0696	0.075
31	805.42658	1.82E-25	8.72E-02	0.0681	0.076
31	805.46433	3.40E-24	4.08E-02	0.0715	0.076
31	805.5024	2.56E-25	1.04E-01	0.0754	0.083
31	805.50769	4.10E-25	7.26E-02	0.074	0.079
31	805.53705	6.73E-24	2.33E-01	0.078	0.084
31	805.53976	9.72E-23	9.39E-02	0.0734	0.082
31	805.5462	1.08E-25	8.24E-02	0.0706	0.075
31	805.59917	3.80E-24	4.04E-02	0.0718	0.076
31	805.6033	2.90E-25	9.17E-02	0.0729	0.081
31	805.61931	4.37E-25	7.09E-02	0.0712	0.08
31	805.64132	3.95E-25	5.32E-05	0.0729	0.097
31	805.68833	5.56E-23	8.65E-02	0.0702	0.077
31	805.7126	2.88E-24	1.73E-01	0.0699	0.076
31	805.72709	4.62E-25	6.89E-02	0.0716	0.08
31	805.73022	4.22E-24	3.98E-02	0.0722	0.077
31	805.80516	1.10E-22	1.22E-01	0.0787	0.084
31	805.81315	8.26E-25	1.73E-01	0.0693	0.073
31	805.81989	5.41E-24	1.84E-01	0.0725	0.081
31	805.83105	4.84E-25	6.68E-02	0.072	0.081
31	805.83817	3.08E-24	8.72E-02	0.068	0.073
31	805.8448	3.21E-25	6.80E-03	0.0678	0.085
31	805.8575	4.67E-24	3.93E-02	0.0725	0.077
31	805.8747	1.27E-25	8.22E-02	0.0707	0.076
33	805.9186	1.13E-25	1.13E-01	0.0773	0.084
31	805.93119	5.02E-25	6.44E-02	0.0723	0.081
31	805.9559	1.85E-25	8.89E-02	0.0711	0.079
31	805.98102	5.12E-24	3.87E-02	0.0729	0.078
31	806.02752	5.14E-25	6.17E-02	0.0727	0.081
31	806.0797	3.28E-25	1.16E-01	0.078	0.084
31	806.0834	1.40E-25	8.75E-02	0.0682	0.076
31	806.08538	1.73E-23	8.59E-02	0.0697	0.074
31	806.09214	3.43E-25	4.34E-05	0.0734	0.097
31	806.10078	5.59E-24	3.80E-02	0.0732	0.078
31	806.12006	5.20E-25	5.87E-02	0.073	0.082
31	806.20882	5.18E-25	5.53E-02	0.0734	0.082
31	806.2168	6.05E-24	3.73E-02	0.0736	0.079
31	806.2534	2.43E-25	1.02E-01	0.0749	0.083
31	806.25382	7.63E-25	3.24E-03	0.0683	0.085
31	806.2747	9.56E-26	8.30E-02	0.0704	0.075
31	806.28824	9.07E-23	9.30E-02	0.0729	0.081
31	806.29381	5.06E-25	5.14E-02	0.0738	0.083
31	806.31091	6.46E-24	2.25E-01	0.0773	0.084
31	806.31506	1.07E-25	8.78E-02	0.0683	0.076
31	806.3257	2.70E-25	9.10E-02	0.0725	0.081
31	806.32909	6.50E-24	3.65E-02	0.074	0.079
31	806.37503	4.83E-25	4.70E-02	0.0742	0.083
31	806.39621	4.97E-23	8.66E-02	0.07	0.077
31	806.4052	2.55E-24	1.73E-01	0.0697	0.076
31	806.4301	2.51E-24	8.77E-02	0.0679	0.073
31	806.43766	6.93E-24	3.56E-02	0.0712	0.08
31	806.45249	4.47E-25	4.19E-02	0.0746	0.083
31	806.45266	7.00E-25	1.74E-01	0.0691	0.072
31	806.5072	1.12E-25	8.23E-02	0.0706	0.075
31	806.50754	4.87E-25	7.53E-05	0.0721	0.096
31	806.52621	3.97E-25	3.60E-02	0.075	0.083
31	806.54252	7.33E-24	3.46E-02	0.0716	0.08
31	806.55048	7.70E-25	5.71E-03	0.0681	0.084
31	806.55463	5.01E-24	1.83E-01	0.0721	0.081
31	806.58781	1.06E-22	1.17E-01	0.078	0.084
31	806.59619	3.29E-25	2.92E-02	0.0755	0.084
31	806.64368	7.68E-24	3.35E-02	0.072	0.081
31	806.66244	2.42E-25	2.11E-02	0.0759	0.084
31	806.6877	1.68E-25	8.82E-02	0.0708	0.079
33	806.6883	1.08E-25	1.10E-01	0.0766	0.084
